"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"70",2022-03-08 00:05:45,1,303,100,48.6336697685062,5.03480167613484
"71",2022-03-08 00:05:50,1,303,100,48.4620169088202,5.59918495741327
"72",2022-03-08 00:05:55,1,303,100,48.9206320840841,4.49897134936308
"73",2022-03-08 00:06:00,1,303,100,48.472743542623,5.26320976683532
"74",2022-03-08 00:06:05,1,303,100,47.9696720912298,4.68918094571538
"75",2022-03-08 00:06:10,1,303,100,47.7033058653497,5.29873964901549
"76",2022-03-08 00:06:15,1,303,100,48.8362257025298,5.05655719521322
"77",2022-03-08 00:06:20,1,303,100,47.9320244210679,5.28331259132505
"78",2022-03-08 00:06:25,1,303,100,48.6647381900891,5.24784964922513
"79",2022-03-08 00:06:30,1,303,100,47.8332307784493,5.28666113279896
"80",2022-03-08 00:06:35,1,303,100,47.4310251695237,5.63734115629022
"81",2022-03-08 00:06:40,1,303,100,49.1919855023749,4.83311134184015
"82",2022-03-08 00:06:45,1,303,100,48.8101595240604,5.20401250715214
"83",2022-03-08 00:06:50,1,303,100,47.5538181214366,4.90666270701507
"84",2022-03-08 00:06:55,1,303,100,49.4202927307256,4.91697152840471
"85",2022-03-08 00:07:00,1,303,100,48.0948229130399,4.84231533088883
"86",2022-03-08 00:07:05,1,303,100,48.4354731910225,5.24286353503195
"87",2022-03-08 00:07:10,1,303,100,48.8670482043303,4.84901514594977
"88",2022-03-08 00:07:15,1,303,100,47.8358317853297,5.12638640428523
"89",2022-03-08 00:07:20,1,303,100,47.9872562992346,5.53483120449655
"90",2022-03-08 00:07:25,1,303,100,47.1305687770677,4.94450481601455
"91",2022-03-08 00:07:30,1,303,100,48.4800374465559,5.1751988206363
"92",2022-03-08 00:07:35,1,303,100,47.4079190837612,5.2731501740674
"93",2022-03-08 00:07:40,1,303,100,48.176100778751,5.26636733494901
"94",2022-03-08 00:07:45,1,303,100,49.0607188071127,4.55057363632521
"95",2022-03-08 00:07:50,1,303,100,49.1646942676181,5.17511504823041
"96",2022-03-08 00:07:55,1,303,100,49.1948857756825,5.28621622468163
"97",2022-03-08 00:08:00,1,303,100,47.627201941474,5.00575046729446
"98",2022-03-08 00:08:05,1,303,100,48.4270458761628,5.37352951711333
"99",2022-03-08 00:08:10,1,303,100,47.8238235185487,5.60422546081473
"100",2022-03-08 00:08:15,1,303,100,47.4827155776259,5.19080381981156
"101",2022-03-08 00:08:20,1,303,100,48.8382598522091,4.96911016042992
"102",2022-03-08 00:08:25,1,303,100,48.3533867419398,5.42245626874049
"103",2022-03-08 00:08:30,1,303,100,48.3050129259646,5.45793935407024
"104",2022-03-08 00:08:35,1,303,100,48.5661425961315,4.86916887364091
"105",2022-03-08 00:08:40,1,303,100,47.8941267853784,5.62271862887981
"106",2022-03-08 00:08:45,1,303,100,47.8073905107918,5.05533771303408
"107",2022-03-08 00:08:50,1,303,100,48.344595289423,5.65109366689026
"108",2022-03-08 00:08:55,1,303,100,48.152637352638,5.77560025702105
"109",2022-03-08 00:09:00,1,303,100,47.8037412873649,5.37464057810139
"110",2022-03-08 00:09:05,1,303,100,48.2549712071626,5.30124872932082
"111",2022-03-08 00:09:10,1,303,100,47.0098132646965,4.97752850711354
"112",2022-03-08 00:09:15,1,303,100,48.488972955155,4.95321025267781
"113",2022-03-08 00:09:20,1,303,100,47.4964492180459,5.35461411430388
"114",2022-03-08 00:09:25,1,303,100,48.5641389842412,5.47557312773452
"115",2022-03-08 00:09:30,1,303,100,47.9861785704686,5.45184388180551
"116",2022-03-08 00:09:35,1,303,100,50.6402482105887,5.43354119713994
"117",2022-03-08 00:09:40,1,303,100,48.1990805498421,5.70936335468271
"118",2022-03-08 00:09:45,1,303,100,48.336961250168,4.72101097544607
"119",2022-03-08 00:09:50,1,303,100,48.0898578394251,5.14182453827198
"120",2022-03-08 00:09:55,1,303,100,48.0626440125258,4.92043756703504
"121",2022-03-08 00:10:00,1,303,100,48.0186967627155,4.83441830828761
"122",2022-03-08 00:10:05,1,303,100,48.628778948544,5.14776018589153
"123",2022-03-08 00:10:10,1,303,100,48.7159008640501,5.68751608733075
"124",2022-03-08 00:10:15,1,303,100,47.9485563026578,4.99454773291736
"125",2022-03-08 00:10:20,1,303,100,49.5062894982791,5.16228940309196
"126",2022-03-08 00:10:25,1,303,100,48.0090383111298,5.39445358730024
"127",2022-03-08 00:10:30,1,303,100,47.8123339620495,4.79532765048469
"128",2022-03-08 00:10:35,1,303,100,47.9625069145023,5.2884577017966
"129",2022-03-08 00:10:40,1,303,100,47.8140864774674,4.74993588151111
"130",2022-03-08 00:10:45,1,303,100,48.8046127014244,5.0500251080122
"131",2022-03-08 00:10:50,1,303,100,47.52335036988,5.29754012352519
"132",2022-03-08 00:10:55,1,303,100,48.6213078955419,4.36068181722504
"133",2022-03-08 00:11:00,1,303,100,49.0133012184929,4.99660806659211
"134",2022-03-08 00:11:05,1,303,100,47.0197369543725,4.94231443221389
"135",2022-03-08 00:11:10,1,303,100,48.8479955223077,5.05656448432118
"136",2022-03-08 00:11:15,1,303,100,48.9182340550065,5.59562627646235
"137",2022-03-08 00:11:20,1,303,100,48.2872998798713,5.14017939388482
"138",2022-03-08 00:11:25,1,303,100,48.4886686717497,5.19247893911702
"139",2022-03-08 00:11:30,1,303,100,47.8928947592227,4.98321413404272
"140",2022-03-08 00:11:35,1,303,100,48.8821673895677,5.01514353697319
"141",2022-03-08 00:11:40,1,303,100,47.8576404039194,5.19480458140753
"142",2022-03-08 00:11:45,1,303,100,48.4611344143237,4.92123162418478
"143",2022-03-08 00:11:50,1,303,100,48.4811854430259,4.64929415337331
"144",2022-03-08 00:11:55,1,303,100,48.5792748843798,5.44157656173813
"145",2022-03-08 00:12:00,1,303,100,48.6299398979407,4.98574055580803
"146",2022-03-08 00:12:05,1,303,100,48.6747156435022,5.35662564069025
"147",2022-03-08 00:12:10,1,303,100,47.6739693064935,4.87411933985768
"148",2022-03-08 00:12:15,1,303,100,47.2700401703409,5.05132290244602
"149",2022-03-08 00:12:20,1,303,100,46.7610897989289,5.47130981561989
"150",2022-03-08 00:12:25,1,303,100,47.6818917465563,4.91775735307886
"151",2022-03-08 00:12:30,1,303,100,48.2895501128485,5.24056671823138
"152",2022-03-08 00:12:35,1,303,100,48.2041276973436,5.19950172876172
"153",2022-03-08 00:12:40,1,303,100,48.7161272926343,6.015275153612
"154",2022-03-08 00:12:45,1,303,100,47.3259753084956,5.2364011839608
"155",2022-03-08 00:12:50,1,303,100,47.9480439772092,5.20787902923776
"156",2022-03-08 00:12:55,1,303,100,49.0215997153449,5.97126948605491
"157",2022-03-08 00:13:00,1,303,100,48.6795956701804,5.24631322347653
"158",2022-03-08 00:13:05,1,303,100,47.3187744872613,5.16206697207259
"159",2022-03-08 00:13:10,1,303,100,47.8755847187933,4.58741669499
"160",2022-03-08 00:13:15,1,303,100,48.4500165638701,5.56063316453753
"161",2022-03-08 00:13:20,1,303,100,48.8270978922676,5.57577628083673
"162",2022-03-08 00:13:25,1,303,100,48.1873609753421,5.33052259268334
"163",2022-03-08 00:13:30,1,303,100,48.5117167699788,5.18543374631806
"164",2022-03-08 00:13:35,1,303,100,47.3725267314042,5.22548984156952
"165",2022-03-08 00:13:40,1,303,100,47.8871146936374,4.72993499043595
"166",2022-03-08 00:13:45,1,303,100,48.1225943425849,4.75945940143384
"167",2022-03-08 00:13:50,1,303,100,47.3701061361435,5.165953087929
"168",2022-03-08 00:13:55,1,303,100,48.5090224942409,5.46368567009516
"169",2022-03-08 00:14:00,1,303,100,48.8218658600625,4.98918095503763
"170",2022-03-08 00:14:05,1,303,100,47.9853074367327,5.56887266310089
"171",2022-03-08 00:14:10,1,303,100,48.2617466674387,4.84655737613337
"172",2022-03-08 00:14:15,1,303,100,47.6835179745963,5.08143623934037
"173",2022-03-08 00:14:20,1,303,100,49.7194859085047,4.79804777672916
"174",2022-03-08 00:14:25,1,303,100,50.0375523020957,5.54469466103933
"175",2022-03-08 00:14:30,1,303,100,48.7688890529331,5.44606561367712
"176",2022-03-08 00:14:35,1,303,100,47.7452436688324,5.0570904937958
"177",2022-03-08 00:14:40,1,303,100,48.0405456580482,5.0647382868054
"178",2022-03-08 00:14:45,1,303,100,48.254570479796,5.4574784772459
"179",2022-03-08 00:14:50,1,303,100,48.8579601219049,4.9342660410075
"180",2022-03-08 00:14:55,1,303,100,47.3912771073868,4.65810016679185
"181",2022-03-08 00:15:00,1,303,100,47.5812706889313,5.00716851764087
"182",2022-03-08 00:15:05,1,303,100,48.7338846504612,5.17617989127665
"183",2022-03-08 00:15:10,1,303,100,49.1484514278425,5.1359785057683
"184",2022-03-08 00:15:15,1,303,100,48.4320915847389,5.32031340329627
"185",2022-03-08 00:15:20,1,303,100,48.7764955052892,5.40327466938567
"186",2022-03-08 00:15:25,1,303,100,47.5186815147938,4.73372010877895
"187",2022-03-08 00:15:30,1,303,100,48.0363783035944,4.39380203678728
"188",2022-03-08 00:15:35,1,303,100,47.7943750815833,5.23714269744005
"189",2022-03-08 00:15:40,1,303,100,47.2629322144622,5.39428475413412
"190",2022-03-08 00:15:45,1,303,100,47.5640074824589,4.95428590941816
"191",2022-03-08 00:15:50,1,303,100,48.6521583725368,5.44340612211262
"192",2022-03-08 00:15:55,1,303,100,48.5771774485072,5.6277386205324
"193",2022-03-08 00:16:00,1,303,100,47.5006380588509,5.48111729905445
"194",2022-03-08 00:16:05,1,303,100,47.8010439267672,4.92948513080193
"195",2022-03-08 00:16:10,1,303,100,48.9252682910703,5.10630292710582
"196",2022-03-08 00:16:15,1,303,100,48.1236692588867,4.99504084932321
"197",2022-03-08 00:16:20,1,303,100,48.5677881924332,5.14383252558314
"198",2022-03-08 00:16:25,1,303,100,48.6132928085079,4.9446771580641
"199",2022-03-08 00:16:30,1,303,100,48.4378850608408,5.16571009502085
"200",2022-03-08 00:16:35,1,303,100,47.930088864163,5.05719213794123
"201",2022-03-09 00:00:00,1,303,200,48.2706536282615,4.63917566836897
"202",2022-03-09 00:00:05,1,303,200,47.499710983163,4.30958284083829
"203",2022-03-09 00:00:10,1,303,200,49.1984706037803,4.91684624842858
"204",2022-03-09 00:00:15,1,303,200,48.633602061536,4.67727426706422
"205",2022-03-09 00:00:20,1,303,200,48.1414788375616,4.5101977418561
"206",2022-03-09 00:00:25,1,303,200,47.0775927673473,4.7719409714986
"207",2022-03-09 00:00:30,1,303,200,48.1211168594156,4.74466730344426
"208",2022-03-09 00:00:35,1,303,200,47.5646683765709,3.92582033178261
"209",2022-03-09 00:00:40,1,303,200,48.1896456039833,4.2770409599656
"210",2022-03-09 00:00:45,1,303,200,48.6821203855673,4.22974350032156
"211",2022-03-09 00:00:50,1,303,200,50.3114017071225,4.23346253437115
"212",2022-03-09 00:00:55,1,303,200,49.1713118732709,4.77576184559309
"213",2022-03-09 00:01:00,1,303,200,48.4892388001195,4.47810896966337
"214",2022-03-09 00:01:05,1,303,200,48.5272175868472,4.28985087993614
"215",2022-03-09 00:01:10,1,303,200,48.8764214515567,3.91420182515622
"216",2022-03-09 00:01:15,1,303,200,48.2941033508036,5.04058522813257
"217",2022-03-09 00:01:20,1,303,200,47.505489597543,4.66106024540431
"218",2022-03-09 00:01:25,1,303,200,48.0380268540446,4.36365943256466
"219",2022-03-09 00:01:30,1,303,200,48.7825907450963,4.67172029862972
"220",2022-03-09 00:01:35,1,303,200,48.6895003994954,4.15968282647825
"221",2022-03-09 00:01:40,1,303,200,47.8837786463985,3.85679209228058
"222",2022-03-09 00:01:45,1,303,200,49.2168358072281,4.8770701865477
"223",2022-03-09 00:01:50,1,303,200,47.3637687159993,4.06058954305472
"224",2022-03-09 00:01:55,1,303,200,48.4540330509572,4.38934154104731
"225",2022-03-09 00:02:00,1,303,200,48.4823882340013,4.27572035214985
"226",2022-03-09 00:02:05,1,303,200,48.428783325417,4.08017518463011
"227",2022-03-09 00:02:10,1,303,200,48.0853280014162,4.29662024457357
"228",2022-03-09 00:02:15,1,303,200,48.1193514575904,4.12854820977624
"229",2022-03-09 00:02:20,1,303,200,48.336030239957,4.8806635082466
"230",2022-03-09 00:02:25,1,303,200,48.1116569092796,4.51539289996224
"231",2022-03-09 00:02:30,1,303,200,48.3839980594908,4.06049249274121
"232",2022-03-09 00:02:35,1,303,200,49.1124904475485,4.44008106999752
"233",2022-03-09 00:02:40,1,303,200,48.1172759926551,4.02897895784904
"234",2022-03-09 00:02:45,1,303,200,48.9377401259332,4.55295083127363
"235",2022-03-09 00:02:50,1,303,200,47.3630954658672,5.0215446267047
"236",2022-03-09 00:02:55,1,303,200,47.6974230482483,4.74555819795722
"237",2022-03-09 00:03:00,1,303,200,48.6192355249486,4.61901191951927
"238",2022-03-09 00:03:05,1,303,200,49.1796678093839,4.07516806751731
"239",2022-03-09 00:03:10,1,303,200,48.592424075986,4.46355293096719
"240",2022-03-09 00:03:15,1,303,200,48.3182463535067,4.39540969351395
"241",2022-03-09 00:03:20,1,303,200,47.6118485124478,4.67639303980067
"242",2022-03-09 00:03:25,1,303,200,48.0557153808564,4.84818503081701
"243",2022-03-09 00:03:30,1,303,200,48.0666471963916,4.74483106685367
"244",2022-03-09 00:03:35,1,303,200,48.0257875477506,4.48891936052855
"245",2022-03-09 00:03:40,1,303,200,48.5160148044493,3.87106233416846
"246",2022-03-09 00:03:45,1,303,200,48.3457747896308,4.78068092480531
"247",2022-03-09 00:03:50,1,303,200,48.1155429281683,4.53266191275078
"248",2022-03-09 00:03:55,1,303,200,50.1040202425352,4.48172047313407
"249",2022-03-09 00:04:00,1,303,200,47.5707510183676,4.41457448338696
"250",2022-03-09 00:04:05,1,303,200,47.9414942454281,4.45044350900234
"251",2022-03-09 00:04:10,1,303,200,48.234040845056,4.68379783766634
"252",2022-03-09 00:04:15,1,303,200,47.5273063406171,4.47646921311591
"253",2022-03-09 00:04:20,1,303,200,47.7908807497932,4.76752362930878
"254",2022-03-09 00:04:25,1,303,200,48.9028764828342,4.01703499746158
"255",2022-03-09 00:04:30,1,303,200,49.3873473882678,4.55495579091249
"256",2022-03-09 00:04:35,1,303,200,48.3471948288955,4.87697770650349
"257",2022-03-09 00:04:40,1,303,200,47.0620446535559,4.4575191676233
"258",2022-03-09 00:04:45,1,303,200,49.0443750435798,4.77989160134927
"259",2022-03-09 00:04:50,1,303,200,48.0708615125801,4.96781733766083
"260",2022-03-09 00:04:55,1,303,200,47.7089929942278,4.09729572225309
"261",2022-03-09 00:05:00,1,303,200,48.3226522699064,3.90624141235979
"262",2022-03-09 00:05:05,1,303,200,48.6029321524666,4.25322014046191
"263",2022-03-09 00:05:10,1,303,200,48.3386074501245,4.60712257006442
"264",2022-03-09 00:05:15,1,303,200,48.5646972936827,4.32609376561851
"265",2022-03-09 00:05:20,1,303,200,49.2815918872734,4.72133281203656
"266",2022-03-09 00:05:25,1,303,200,50.1454635494394,4.77383531880789
"267",2022-03-09 00:05:30,1,303,200,48.849475907092,4.43675004521717
"268",2022-03-09 00:05:35,1,303,200,47.8767581438516,4.31770569416888
"269",2022-03-09 00:05:40,1,303,200,47.5075643817458,3.88742602772371
"270",2022-03-09 00:05:45,1,303,200,48.8333554403229,4.82887813912517
"271",2022-03-09 00:05:50,1,303,200,48.8472083397768,4.81667046636845
"272",2022-03-09 00:05:55,1,303,200,48.4126489863387,4.27193704027402
"273",2022-03-09 00:06:00,1,303,200,47.8825656688484,4.87312869636047
"274",2022-03-09 00:06:05,1,303,200,49.1258649040077,4.85441915349216
"275",2022-03-09 00:06:10,1,303,200,47.7670297115666,4.49309342752086
"276",2022-03-09 00:06:15,1,303,200,48.6137796390229,4.78202796379892
"277",2022-03-09 00:06:20,1,303,200,48.0586350150162,4.15439249193845
"278",2022-03-09 00:06:25,1,303,200,49.3324290418505,4.6483160900948
"279",2022-03-09 00:06:30,1,303,200,47.9122007601305,4.10708775551407
"280",2022-03-09 00:06:35,1,303,200,47.5808416376885,4.1498552173808
"281",2022-03-09 00:06:40,1,303,200,48.7201413939665,4.87559915875976
"282",2022-03-09 00:06:45,1,303,200,47.5787176692798,4.79222850174612
"283",2022-03-09 00:06:50,1,303,200,48.2195808412572,3.99100188773287
"284",2022-03-09 00:06:55,1,303,200,48.131104308432,4.9117239201712
"285",2022-03-09 00:07:00,1,303,200,47.7878969536802,4.23713976494184
"286",2022-03-09 00:07:05,1,303,200,48.9894564697893,4.78829078729904
"287",2022-03-09 00:07:10,1,303,200,48.2522860115919,4.01227149452484
"288",2022-03-09 00:07:15,1,303,200,47.3065106829427,4.32976429818413
"289",2022-03-09 00:07:20,1,303,200,48.7405227204347,4.31299787242785
"290",2022-03-09 00:07:25,1,303,200,47.6214765434396,4.41683146544712
"291",2022-03-09 00:07:30,1,303,200,48.4664727960424,4.70557398662911
"292",2022-03-09 00:07:35,1,303,200,48.8819696712499,4.52942574422528
"293",2022-03-09 00:07:40,1,303,200,48.2299928662182,4.48113423521631
"294",2022-03-09 00:07:45,1,303,200,48.2851056139532,3.99064443956634
"295",2022-03-09 00:07:50,1,303,200,49.4368433376816,4.90067250945906
"296",2022-03-09 00:07:55,1,303,200,47.5898008663796,3.90356152476497
"297",2022-03-09 00:08:00,1,303,200,48.3080323436964,4.68117961232587
"298",2022-03-09 00:08:05,1,303,200,48.66208169629,4.795045810067
"299",2022-03-09 00:08:10,1,303,200,48.473781314967,5.0338306996226
"300",2022-03-09 00:08:15,1,303,200,47.4639402964669,4.66206618568813
"301",2022-03-09 00:08:20,1,303,200,47.4655981912782,4.17111789877709
"302",2022-03-09 00:08:25,1,303,200,47.76574448624,4.99800161425391
"303",2022-03-09 00:08:30,1,303,200,48.3310040308447,4.37932893585768
"304",2022-03-09 00:08:35,1,303,200,48.3727981308541,4.23510098243211
"305",2022-03-09 00:08:40,1,303,200,48.7891193851163,4.311710855501
"306",2022-03-09 00:08:45,1,303,200,48.1779785106232,4.65990717977239
"307",2022-03-09 00:08:50,1,303,200,49.5492342484313,4.39214716436692
"308",2022-03-09 00:08:55,1,303,200,47.6853626368652,4.34321159728878
"309",2022-03-09 00:09:00,1,303,200,47.2752409857614,4.36409955543762
"310",2022-03-09 00:09:05,1,303,200,48.519361353468,4.38911374335476
"311",2022-03-09 00:09:10,1,303,200,48.1743796977249,4.91429310359908
"312",2022-03-09 00:09:15,1,303,200,47.6219613005183,4.43714040686307
"313",2022-03-09 00:09:20,1,303,200,48.7830872677379,4.53265315139645
"314",2022-03-09 00:09:25,1,303,200,47.7926843215119,4.71406751034398
"315",2022-03-09 00:09:30,1,303,200,48.0971946913651,4.51930852127217
"316",2022-03-09 00:09:35,1,303,200,49.0604673917819,3.83284346804774
"317",2022-03-09 00:09:40,1,303,200,48.2742982520446,4.63113412982478
"318",2022-03-09 00:09:45,1,303,200,48.8006720285844,4.80367242950553
"319",2022-03-09 00:09:50,1,303,200,48.5192037820127,4.62334150512366
"320",2022-03-09 00:09:55,1,303,200,48.1820021620245,4.67979706077181
"321",2022-03-09 00:10:00,1,303,200,47.6338222803211,4.58240155607913
"322",2022-03-09 00:10:05,1,303,200,48.6464382008238,4.39951759977344
"323",2022-03-09 00:10:10,1,303,200,48.9791447498888,5.10737734149431
"324",2022-03-09 00:10:15,1,303,200,49.087959555791,4.40973505036674
"325",2022-03-09 00:10:20,1,303,200,48.6538963215059,3.9091814580136
"326",2022-03-09 00:10:25,1,303,200,47.9746515081007,4.26141800073207
"327",2022-03-09 00:10:30,1,303,200,47.3614148251226,4.71157944499238
"328",2022-03-09 00:10:35,1,303,200,48.3311095724999,4.86374351094461
"329",2022-03-09 00:10:40,1,303,200,48.9061995146115,5.15992134789664
"330",2022-03-09 00:10:45,1,303,200,47.877490805246,4.51969157106875
"331",2022-03-09 00:10:50,1,303,200,48.6234591443139,4.39615764202465
"332",2022-03-09 00:10:55,1,303,200,49.0117093246308,4.30209843846112
"333",2022-03-09 00:11:00,1,303,200,49.2578942391355,3.87536924161367
"334",2022-03-09 00:11:05,1,303,200,49.1610821023698,4.3300133666492
"335",2022-03-09 00:11:10,1,303,200,48.787301699198,4.10220111283321
"336",2022-03-09 00:11:15,1,303,200,49.5915684678344,4.74831674786088
"337",2022-03-09 00:11:20,1,303,200,48.827192634392,3.90426252820919
"338",2022-03-09 00:11:25,1,303,200,48.5979920163089,4.70677349897685
"339",2022-03-09 00:11:30,1,303,200,48.9631697272525,4.66792617357372
"340",2022-03-09 00:11:35,1,303,200,48.2683753361231,4.74729231527366
"341",2022-03-09 00:11:40,1,303,200,47.4975330450736,4.53670870701461
"342",2022-03-09 00:11:45,1,303,200,48.0073103764211,4.76641900748407
"343",2022-03-09 00:11:50,1,303,200,47.5613564240141,4.71142550445708
"344",2022-03-09 00:11:55,1,303,200,47.5863816280083,4.47466449074052
"345",2022-03-09 00:12:00,1,303,200,47.0716963043364,4.64559271647896
"346",2022-03-09 00:12:05,1,303,200,48.5228184265245,4.7484216132775
"347",2022-03-09 00:12:10,1,303,200,47.867339242132,4.51250415659974
"348",2022-03-09 00:12:15,1,303,200,48.9946075594264,4.41606550687123
"349",2022-03-09 00:12:20,1,303,200,47.1648037817019,3.86071671831576
"350",2022-03-09 00:12:25,1,303,200,47.6174321473907,4.88229919018618
"351",2022-03-09 00:12:30,1,303,200,48.0445105475036,4.53478961849201
"352",2022-03-09 00:12:35,1,303,200,48.5315874945965,4.46869901049697
"353",2022-03-09 00:12:40,1,303,200,48.017575467391,4.45598693672053
"354",2022-03-09 00:12:45,1,303,200,48.3246533384774,4.49083644968659
"355",2022-03-09 00:12:50,1,303,200,49.0066932098359,4.55511279640944
"356",2022-03-09 00:12:55,1,303,200,48.9926809800584,4.80425589586973
"357",2022-03-09 00:13:00,1,303,200,47.4327870946872,4.27447621544851
"358",2022-03-09 00:13:05,1,303,200,48.8672675410166,4.48888052706578
"359",2022-03-09 00:13:10,1,303,200,48.4875256399185,4.63642026659223
"360",2022-03-09 00:13:15,1,303,200,47.463224563767,5.0122833886182
"361",2022-03-09 00:13:20,1,303,200,46.7927195838052,4.22040109715557
"362",2022-03-09 00:13:25,1,303,200,47.6546314444953,4.62292720029194
"363",2022-03-09 00:13:30,1,303,200,48.7217271859778,4.71603813534215
"364",2022-03-09 00:13:35,1,303,200,47.2233774768823,4.44441060038589
"365",2022-03-09 00:13:40,1,303,200,47.9564520338159,4.19266524214271
"366",2022-03-09 00:13:45,1,303,200,48.529813733025,4.7476237529174
"367",2022-03-09 00:13:50,1,303,200,48.2417367600378,4.1632845749686
